protein_id	organism_name	kingdom	protein_length	TM_helix_presence	class	cv_subset
O95218	Homo sapiens	Metazoa	330	False	Training	4
Q9LVM5	Arabidopsis thaliana	Viridiplantae	324	False	Training	4
Q9LES4	Arabidopsis thaliana	Viridiplantae	483	False	Training	4
Q95XQ1	Caenorhabditis elegans	Metazoa	578	False	Training	4
Q9USM1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	False	Training	4
Q9D8F1	Mus musculus	Metazoa	300	False	Training	4
Q8BT35	Mus musculus	Metazoa	56	True	Training	4
Q80TT2	Mus musculus	Metazoa	1150	False	Training	4
Q8GZA8	Arabidopsis thaliana	Viridiplantae	237	False	Training	4
Q8LPR8	Arabidopsis thaliana	Viridiplantae	871	False	Training	4
Q3ZC04	Bos taurus	Metazoa	102	False	Training	4
O60830	Homo sapiens	Metazoa	172	True	Training	4
A0A7G5KLV3	Cananga odorata	Viridiplantae	586	False	Training	4
Q96FQ6	Homo sapiens	Metazoa	103	False	Training	4
P36093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False	Training	4
P52296	Rattus norvegicus	Metazoa	875	False	Training	4
P32567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	862	False	Training	4
Q96PE3	Homo sapiens	Metazoa	977	False	Training	4
D3ZX63	Rattus norvegicus	Metazoa	334	False	Training	4
Q00312	Candida albicans	Fungi	527	False	Training	4
Q5SY16	Homo sapiens	Metazoa	702	False	Training	4
A8MR65	Arabidopsis thaliana	Viridiplantae	201	False	Training	4
B1AWL2	Mus musculus	Metazoa	2495	False	Training	4
O74964	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	803	False	Training	4
Q3SYG4	Homo sapiens	Metazoa	887	False	Training	4
P70698	Mus musculus	Metazoa	591	False	Training	4
Q12089	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	606	False	Training	4
Q9C4Z7	Arabidopsis thaliana	Viridiplantae	229	False	Training	4
Q62769	Rattus norvegicus	Metazoa	1622	False	Training	4
Q96JJ3	Homo sapiens	Metazoa	720	False	Training	4
P54783	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	526	False	Training	4
E9QDC5	Danio rerio	Metazoa	294	True	Training	4
Q92575	Homo sapiens	Metazoa	508	False	Training	4
Q6B9X6	Dictyostelium discoideum	Amoebozoa	625	False	Training	4
Q5JVS0	Homo sapiens	Metazoa	413	False	Training	4
Q9R037	Rattus norvegicus	Metazoa	908	False	Training	4
Q8C3P7	Mus musculus	Metazoa	580	False	Training	4
P57725	Mus musculus	Metazoa	372	False	Training	4
Q80ZI2	Mus musculus	Metazoa	223	True	Training	4
Q4V7H8	Xenopus laevis	Metazoa	296	False	Training	4
Q5N829	Oryza sativa subsp. japonica	Viridiplantae	953	False	Training	4
Q5XKP0	Homo sapiens	Metazoa	118	True	Training	4
O13351	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	117	False	Training	4
O73622	Xenopus laevis	Metazoa	293	False	Training	4
M4IRL4	Humulus lupulus	Viridiplantae	573	False	Training	4
P17353	Spinacia oleracea	Viridiplantae	135	False	Training	4
Q5I2A0	Mus musculus	Metazoa	440	False	Training	4
P53254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1237	False	Training	4
A9D2P7	Caenorhabditis elegans	Metazoa	672	False	Training	4
Q9UKJ5	Homo sapiens	Metazoa	165	False	Training	4
Q8GT66	Pisum sativum	Viridiplantae	436	True	Training	4
Q07436	Drosophila melanogaster	Metazoa	1427	False	Training	4
Q15233	Homo sapiens	Metazoa	471	False	Training	4
O42913	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	342	False	Training	4
Q6NLQ7	Arabidopsis thaliana	Viridiplantae	476	False	Training	4
Q5T440	Homo sapiens	Metazoa	356	False	Training	4
Q14451	Homo sapiens	Metazoa	532	False	Training	4
Q01501	Dictyostelium discoideum	Amoebozoa	275	False	Training	4
Q8C6P8	Mus musculus	Metazoa	421	False	Training	4
Q9UT55	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	438	False	Training	4
Q969F9	Homo sapiens	Metazoa	1004	False	Training	4
Q8WZ42	Homo sapiens	Metazoa	34350	False	Training	4
A1Z7A8	Drosophila melanogaster	Metazoa	634	False	Training	4
Q80XX4	Rattus norvegicus	Metazoa	82	False	Training	4
O88713	Mus musculus	Metazoa	188	True	Training	4
O14929	Homo sapiens	Metazoa	419	False	Training	4
O13834	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	3227	False	Training	4
P38292	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	413	True	Training	4
S0DHV6	Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831)	Fungi	530	False	Training	4
P97460	Mus musculus	Metazoa	816	False	Training	4
Q86UV5	Homo sapiens	Metazoa	1035	False	Training	4
Q969S3	Homo sapiens	Metazoa	477	False	Training	4
Q9SEL7	Arabidopsis thaliana	Viridiplantae	323	False	Training	4
O60130	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	827	False	Training	4
Q8L9X2	Arabidopsis thaliana	Viridiplantae	203	False	Training	4
P34077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	839	False	Training	4
A0A1S4BDC4	Nicotiana tabacum	Viridiplantae	790	False	Training	4
P25651	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190	False	Training	4
Q96VH5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	97	True	Training	4
Q9LXR9	Arabidopsis thaliana	Viridiplantae	348	False	Training	4
P00950	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	247	False	Training	4
P40573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	187	False	Training	4
P17883	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1432	False	Training	4
Q21733	Caenorhabditis elegans	Metazoa	546	False	Training	4
F4J284	Arabidopsis thaliana	Viridiplantae	860	False	Training	4
E5RQA1	Oryza sativa subsp. japonica	Viridiplantae	257	False	Training	4
O74910	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	638	False	Training	4
Q9EPB4	Mus musculus	Metazoa	193	False	Training	4
A2AUU0	Mus musculus	Metazoa	281	False	Training	4
P46674	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1301	False	Training	4
Q8IU68	Homo sapiens	Metazoa	726	True	Training	4
Q99LC3	Mus musculus	Metazoa	355	False	Training	4
Q9P3W1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	434	False	Training	4
P38768	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	344	False	Training	4
A0A1W2P872	Mus musculus	Metazoa	492	False	Training	4
Q6Q4D0	Arabidopsis thaliana	Viridiplantae	1311	False	Training	4
F4JZY1	Arabidopsis thaliana	Viridiplantae	1586	False	Training	4
P34815	Caenorhabditis elegans	Metazoa	591	False	Training	4
Q9BSF4	Homo sapiens	Metazoa	260	True	Training	4
Q91YI1	Mus musculus	Metazoa	516	False	Training	4
O74424	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1837	False	Training	4
E9Q557	Mus musculus	Metazoa	2883	False	Training	4
Q9NUQ6	Homo sapiens	Metazoa	558	False	Training	4
P47077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	666	False	Training	4
Q9LW57	Arabidopsis thaliana	Viridiplantae	284	False	Training	4
Q8IS16	Dictyostelium discoideum	Amoebozoa	604	False	Training	4
P82180	Spinacia oleracea	Viridiplantae	196	False	Training	4
P84090	Homo sapiens	Metazoa	104	False	Training	4
Q84TH4	Arabidopsis thaliana	Viridiplantae	382	False	Training	4
Q9LS02	Arabidopsis thaliana	Viridiplantae	253	False	Training	4
Q8NEY8	Homo sapiens	Metazoa	458	False	Training	4
P25368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False	Training	4
Q6UEG8	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	444	False	Training	4
P14868	Homo sapiens	Metazoa	501	False	Training	4
Q6EPZ0	Oryza sativa subsp. japonica	Viridiplantae	318	False	Training	4
Q9Y2Q9	Homo sapiens	Metazoa	187	False	Training	4
P34706	Caenorhabditis elegans	Metazoa	2150	False	Training	4
Q9S7W5	Arabidopsis thaliana	Viridiplantae	355	False	Training	4
Q12349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	124	False	Training	4
Q07623	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	225	False	Training	4
Q9XIB5	Arabidopsis thaliana	Viridiplantae	226	False	Training	4
Q9LQI7	Arabidopsis thaliana	Viridiplantae	227	False	Training	4
P19440	Homo sapiens	Metazoa	569	True	Training	4
Q12381	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	906	False	Training	4
F8VPJ6	Mus musculus	Metazoa	1459	False	Training	4
Q08887	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554	False	Training	4
Q9GZT3	Homo sapiens	Metazoa	109	False	Training	4
Q8L5Z4	Arabidopsis thaliana	Viridiplantae	584	False	Training	4
A6NK89	Homo sapiens	Metazoa	507	False	Training	4
P10749	Mus musculus	Metazoa	269	False	Training	4
P62875	Homo sapiens	Metazoa	67	False	Training	4
Q9SV55	Arabidopsis thaliana	Viridiplantae	425	False	Training	4
Q652K4	Oryza sativa subsp. japonica	Viridiplantae	315	False	Training	4
P58418	Homo sapiens	Metazoa	232	True	Training	4
Q8GW43	Arabidopsis thaliana	Viridiplantae	476	False	Training	4
Q9UFC0	Homo sapiens	Metazoa	647	False	Training	4
O88844	Mus musculus	Metazoa	414	False	Training	4
O23661	Arabidopsis thaliana	Viridiplantae	608	False	Training	4
Q969X0	Homo sapiens	Metazoa	211	False	Training	4
P50106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	137	False	Training	4
D4A1X2	Rattus norvegicus	Metazoa	885	False	Training	4
P53840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1238	False	Training	4
P53159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	True	Training	4
Q9USU3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	878	False	Training	4
P03911	Mus musculus	Metazoa	459	True	Training	4
O54693	Mus musculus	Metazoa	391	True	Training	4
Q12343	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284	False	Training	4
P49334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	152	True	Training	4
O75004	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	501	False	Training	4
Q9P6M0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	419	False	Training	4
Q7S2H6	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	310	False	Training	4
P40038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420	False	Training	4
P57680	Mus musculus	Metazoa	1005	True	Training	4
P25299	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	296	False	Training	4
Q96SK2	Homo sapiens	Metazoa	561	True	Training	4
Q69YH5	Homo sapiens	Metazoa	1023	False	Training	4
Q9XI46	Arabidopsis thaliana	Viridiplantae	159	True	Training	4
Q7YUD6	Plasmodium falciparum	Sar	669	True	Training	4
Q9P7E0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	79	True	Training	4
Q9M3C6	Arabidopsis thaliana	Viridiplantae	277	False	Training	4
Q9BUV0	Homo sapiens	Metazoa	290	False	Training	4
O42709	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	593	False	Training	4
P32899	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	183	False	Training	4
Q9P127	Homo sapiens	Metazoa	313	False	Training	4
Q9UPI3	Homo sapiens	Metazoa	526	True	Training	4
P28320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278	False	Training	4
Q13936	Homo sapiens	Metazoa	2221	True	Training	4
P17677	Homo sapiens	Metazoa	238	False	Training	4
Q19087	Caenorhabditis elegans	Metazoa	470	False	Training	4
Q03201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203	False	Training	4
P25655	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2108	False	Training	4
Q91XJ0	Rattus norvegicus	Metazoa	401	False	Training	4
O88554	Mus musculus	Metazoa	559	False	Training	4
Q9UQ13	Homo sapiens	Metazoa	582	False	Training	4
Q96DE5	Homo sapiens	Metazoa	110	False	Training	4
P14737	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1309	False	Training	4
P24867	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	Training	4
Q80ZG6	Rattus norvegicus	Metazoa	193	False	Training	4
Q02614	Mus musculus	Metazoa	308	False	Training	4
O60733	Homo sapiens	Metazoa	806	True	Training	4
P16965	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	84	False	Training	4
P17987	Homo sapiens	Metazoa	556	False	Training	4
Q9UMW8	Homo sapiens	Metazoa	372	False	Training	4
P13280	Oryctolagus cuniculus	Metazoa	333	False	Training	4
Q7S4E0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	165	False	Training	4
Q2MHE4	Arabidopsis thaliana	Viridiplantae	390	False	Training	4
G5EGA3	Caenorhabditis elegans	Metazoa	704	False	Training	4
Q9YH58	Gallus gallus	Metazoa	541	False	Training	4
O82265	Arabidopsis thaliana	Viridiplantae	1098	False	Training	4
F4KHI3	Arabidopsis thaliana	Viridiplantae	1168	False	Training	4
O14230	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	347	False	Training	4
O42975	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	972	False	Training	4
Q4G0N4	Homo sapiens	Metazoa	442	False	Training	4
Q9NVV9	Homo sapiens	Metazoa	213	False	Training	4
Q5VZV1	Homo sapiens	Metazoa	264	False	Training	4
Q9UUE5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	675	False	Training	4
P28519	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	371	False	Training	4
Q12906	Homo sapiens	Metazoa	894	False	Training	4
Q8N3F8	Homo sapiens	Metazoa	863	False	Training	4
P50080	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	613	True	Training	4
O75691	Homo sapiens	Metazoa	2785	False	Training	4
Q8I397	Plasmodium falciparum (isolate 3D7)	Sar	1199	True	Training	4
A2VEY9	Drosophila melanogaster	Metazoa	693	True	Training	4
Q8RWX4	Arabidopsis thaliana	Viridiplantae	611	True	Training	4
O75528	Homo sapiens	Metazoa	432	False	Training	4
O13983	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1063	False	Training	4
Q8BGW1	Mus musculus	Metazoa	502	False	Training	4
Q6PIV2	Homo sapiens	Metazoa	292	False	Training	4
P39880	Homo sapiens	Metazoa	1505	False	Training	4
Q9UH77	Homo sapiens	Metazoa	587	False	Training	4
Q9FFG0	Arabidopsis thaliana	Viridiplantae	248	False	Training	4
Q9UNS2	Homo sapiens	Metazoa	423	False	Training	4
Q02721	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	264	False	Training	4
Q9BSN7	Homo sapiens	Metazoa	226	True	Training	4
Q8H1U5	Arabidopsis thaliana	Viridiplantae	865	False	Training	4
Q9D115	Mus musculus	Metazoa	76	False	Training	4
P82352	Oryctolagus cuniculus	Metazoa	238	True	Training	4
Q94CE5	Arabidopsis thaliana	Viridiplantae	504	False	Training	4
Q6PID8	Homo sapiens	Metazoa	442	False	Training	4
Q94BT6	Arabidopsis thaliana	Viridiplantae	609	False	Training	4
P0DPK0	Xenopus laevis	Metazoa	237	False	Training	4
Q99607	Homo sapiens	Metazoa	663	False	Training	4
P33419	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	253	False	Training	4
Q02100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False	Training	4
Q10336	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	327	False	Training	4
O95571	Homo sapiens	Metazoa	254	False	Training	4
O09130	Mus musculus	Metazoa	412	False	Training	4
Q9M280	Arabidopsis thaliana	Viridiplantae	116	False	Training	4
Q95RA8	Drosophila melanogaster	Metazoa	219	False	Training	4
P41541	Bos taurus	Metazoa	961	False	Training	4
P35203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	478	False	Training	4
P04789	Trypanosoma brucei brucei	Discoba	250	False	Training	4
Q08959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	321	True	Training	4
Q9SSA5	Arabidopsis thaliana	Viridiplantae	437	False	Training	4
Q9SL94	Arabidopsis thaliana	Viridiplantae	324	False	Training	4
P53352	Gallus gallus	Metazoa	877	False	Training	4
P18239	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	318	True	Training	4
A2AKX3	Mus musculus	Metazoa	2646	False	Training	4
P35658	Homo sapiens	Metazoa	2090	False	Training	4
Q12530	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	201	True	Training	4
P92966	Arabidopsis thaliana	Viridiplantae	356	False	Training	4
O46101	Drosophila melanogaster	Metazoa	244	True	Training	4
P52891	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	726	False	Training	4
O13326	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	429	False	Training	4
Q9BWL3	Homo sapiens	Metazoa	253	True	Training	4
P53692	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1140	False	Training	4
Q8R5A3	Mus musculus	Metazoa	670	False	Training	4
P38262	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	535	False	Training	4
Q00816	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1014	False	Training	4
Q99359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False	Training	4
Q09XV5	Mus musculus	Metazoa	2582	False	Training	4
B1AXD8	Mus musculus	Metazoa	201	False	Training	4
P32322	Homo sapiens	Metazoa	319	False	Training	4
Q9H7E2	Homo sapiens	Metazoa	651	False	Training	4
Q8GWE0	Arabidopsis thaliana	Viridiplantae	702	False	Training	4
P48987	Drosophila melanogaster	Metazoa	312	False	Training	4
Q9H8K7	Homo sapiens	Metazoa	445	False	Training	4
Q02410	Homo sapiens	Metazoa	837	False	Training	4
P82658	Arabidopsis thaliana	Viridiplantae	229	False	Training	4
Q9NPG8	Homo sapiens	Metazoa	344	True	Training	4
P40356	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	397	False	Training	4
A4IFH6	Bos taurus	Metazoa	52	True	Training	4
P38439	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464	False	Training	4
O94446	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	463	False	Training	4
Q38796	Arabidopsis thaliana	Viridiplantae	953	False	Training	4
P53942	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307	False	Training	4
Q9NY27	Homo sapiens	Metazoa	417	False	Training	4
Q9HDB9	Homo sapiens	Metazoa	667	False	Training	4
Q9H078	Homo sapiens	Metazoa	707	False	Training	4
P31111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	875	False	Training	4
P06786	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1428	False	Training	4
C0HLF1	Dictyostelium discoideum	Amoebozoa	154	False	Training	4
Q9FGS4	Arabidopsis thaliana	Viridiplantae	718	False	Training	4
Q00471	Chlamydomonas reinhardtii	Viridiplantae	215	True	Training	4
Q06497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	328	True	Training	4
O74771	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	374	False	Training	4
Q9DC70	Mus musculus	Metazoa	224	False	Training	4
Q03305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	412	False	Training	4
Q12493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	238	False	Training	4
P21957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	404	False	Training	4
Q7L592	Homo sapiens	Metazoa	441	False	Training	4
Q9USY3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	708	False	Training	4
Q9W1X4	Drosophila melanogaster	Metazoa	1711	False	Training	4
Q6FI81	Homo sapiens	Metazoa	312	False	Training	4
P56671	Mus musculus	Metazoa	477	False	Training	4
Q9SX99	Arabidopsis thaliana	Viridiplantae	261	False	Training	4
Q8IWL3	Homo sapiens	Metazoa	235	False	Training	4
Q9FGN7	Arabidopsis thaliana	Viridiplantae	726	False	Training	4
P53201	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476	False	Training	4
Q9MZ03	Oryctolagus cuniculus	Metazoa	298	True	Training	4
O74958	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	488	False	Training	4
O13688	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	522	False	Training	4
Q9SKT0	Arabidopsis thaliana	Viridiplantae	300	True	Training	4
A0A5K1K8Y8	Plasmodium falciparum (isolate 3D7)	Sar	372	False	Training	4
E9Q6W4	Mus musculus	Metazoa	445	False	Training	4
P0DP99	Mus musculus	Metazoa	47	True	Training	4
P36626	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	561	False	Training	4
Q8N726	Homo sapiens	Metazoa	132	False	Training	4
Q8L3P4	Arabidopsis thaliana	Viridiplantae	654	False	Training	4
O23277	Arabidopsis thaliana	Viridiplantae	1330	False	Training	4
Q96WV2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	339	False	Training	4
P43124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	402	False	Training	4
Q92262	Komagataella pastoris	Fungi	455	True	Training	4
P70670	Mus musculus	Metazoa	2187	False	Training	4
P18412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	486	False	Training	4
O00488	Homo sapiens	Metazoa	134	False	Training	4
Q8GXJ1	Arabidopsis thaliana	Viridiplantae	552	False	Training	4
P39979	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161	False	Training	4
K7W9N9	Solanum lycopersicum	Viridiplantae	285	False	Training	4
Q9ESE1	Mus musculus	Metazoa	2856	True	Training	4
Q7JRE4	Drosophila melanogaster	Metazoa	650	True	Training	4
Q9NRN7	Homo sapiens	Metazoa	309	False	Training	4
Q9H1U9	Homo sapiens	Metazoa	297	True	Training	4
Q9DEX1	Xenopus laevis	Metazoa	560	False	Training	4
P38282	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	False	Training	4
P32529	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	125	False	Training	4
O18412	Drosophila melanogaster	Metazoa	718	True	Training	4
Q4VAE3	Mus musculus	Metazoa	234	True	Training	4
Q03615	Caenorhabditis elegans	Metazoa	305	False	Training	4
O74905	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	189	False	Training	4
